,Name,Country,Age,Height
658,Mohd Ismail MUHD FITRI,SGP,-, -
659,Iman KAMALI,IRI,-, -
660,Mohd Razib MUHAMMAD AZEEM,SGP,-, -
661,Mohd DANIAL,SGP,-, -
662,Asthwit CHIMKHAI,THA,-, -
663,Ali NAJAFI,IRI,28, -
664,Mohammadreza BIGDELI,IRI,-, -
665,Sebastian Zai De TAM,HKG,-, -
666,Mimar Singh HUININGSHUBAM,IND,-, -
667,Wen-Chieh WU,TPE,-, -
668,Xinhe LAM,SGP,-, -
669,Devi Z DESKY ZUKFI,SGP,-, -
670,"Kenneth, Yang Jie LIM",SGP,-, -
671,Khin Yue LOH,SGP,-, -
672,Pichai PATHANAWIBUL,THA,-, -
673,Alexandr KUGUYENKO,KAZ,-, -
674,Ko-Cheng LIN,TPE,-, -
675,Yao-Cheng CHAN,TPE,-, -
676,Lim Junwei KESTON,SGP,-, -
677,Mohammadhossein DASTRANJ,IRI,-, -
678,Iman EHSANIFARD,IRI,32, -
679,Mohsen ASGHARIKHIABAN,IRI,-, -
680,Abdul Malek MUHD FAIZEEN,SGP,-, -
681,Amom Pushpakanta SINGH,IND,-, -
682,Mohammed HANZALAH,SGP,-, -
683,Mohammadhesam BAGHERI,IRI,-, -
684,Justin TAN HONNG TZE,SGP,-, -
685,Artur OSMOLOVSKIY,KAZ,-, -
686,Kazune FURUHATA,JPN,-, -
687,Felix Tan YI HERNG,MAS,-, -
688,Yichen CUI,CHN,-, -
689,Lee LIONEL,SGP,-, -
690,Gavin YONG,MAS,-, -
691,Vincent CHONG,SGP,-, -
692,Tay Zhe Yi GREGORY,SGP,-, -
693,Jun Wei SOH,SGP,-, -
694,Yusri IBNU HAIZUL,SGP,-, -
695,Seongjin HAN,KOR,-, -
696,Sigrid BIM,INA,24, -
697,Andrew LIM,SGP,-, -
698,Hyukjoo LEE,KOR,-, -
699,Arailym YERDAULET,KAZ,-, -
700,Gulinur MUKHTAROVA,KAZ,-, -
701,Bailey DICKINSON,USA,-, -
702,Aigerim YERDAULET,KAZ,-, -
703,Aiyana GRIGSBY,NZL,-, -
704,Caitlin WU,CAN,-, -
705,Iuliia MUKHOMEDZIANOVA,UKR,-, -
706,Gillian BESTER,RSA,-, -
707,Carmen Dana NAICKER,RSA,-, -
708,Laurel TODD,USA,-, -
709,Judith CARROLL,AUS,27, -
710,Eran WALDECK,RSA,-, -
711,Sonia Jazmin SUAREZ SILVA,MEX,-, -
712,Lindsay FLETCHER,AUS,-, -
713,Jemima MATTERS,AUS,-, -
714,Alexandra Jean WILLIAMS,RSA,-, -
715,Sedanur KOKSAL,TUR,-, -
716,Tiffany WELLS,RSA,31, -
717,Luis M DIAZ,VEN,-, -
718,Adrian FAST,KGZ,-, -
719,Christoph REIDEL,NZL,-, -
720,Sam FRASER,NZL,-, -
721,Daniil TAVDISHVILI,KAZ,-, -
722,Jacob WILBUR,USA,-, -
723,Matthew HENDSBEE,CAN,-, -
724,Kaze MCGEE,NZL,-, -
725,Navy GALE,CAN,-, -
726,Muhammet Taha NEIYI,TUR,-, -
727,Addison KIM,USA,-, -
728,Will RODERICK,USA,-, -
729,Daniel KRIPPNER,NZL,-, -
730,Diego HERNÁNDEZ IÑIGUEZ,MEX,-, -
731,Santiago DE LA PARRA QUINTANA,MEX,-, -
732,Kyle BRANDON,AUS,-, -
733,Jonathan HARE,RSA,-, -
734,Devin MURRAY,RSA,-, -
735,Maximilian MARTINI,RSA,-, -
736,Jason SALT,RSA,-, -
737,Dylan Roy WILLIAMS,RSA,-, -
738,Kohei KAGEYA,JPN,-, -
739,Nicholas BRADLEY,USA,-, -
740,Francisco GANDARA HUGUES,MEX,-, -
741,Orlando ARTEAGA,MEX,-, -
742,Byron Kyle CROFFORD,RSA,-, -
743,Tristan John SWART,RSA,-, -
744,Justin STEYN,RSA,-, -
745,Mykhailo MASLO,UKR,-, -
746,Gregory OUDHOF,RSA,-, -
747,Enrique MEJÌA,MEX,-, -
748,Lisa PFALZGRAF,SUI,-, -
749,Belinda KÜNZLI,SUI,-, -
750,Patrick BÄRTSCHI,SUI,-, -
751,Bias BALMELLI,SUI,-, -
752,Moris FRICK,SUI,-, -
753,Belinda KÜNZI,SUI,-, -
754,Bettina GRAF,AUT,-, -
755,Julian FETZ,AUT,-, -
756,Solveig KORHERR,SUI,-, -
757,Lena ENGSTLER,AUT,-, -
758,Stefanie KÜENZLI,SUI,-, -
759,Ursina BASELGIA,SUI,-, -
760,Jenny MÜLLER,SUI,-, -
761,Jasmin FRANGI,SUI,-, -
762,Julia GABRIEL,AUT,-, -
763,Nuria LANGENKAMP,SUI,-, -
764,Hannah JÄGER,AUT,-, -
765,Jakob NIBLER,GER,-, -
766,Kevin KÖHLER,SUI,-, -
767,Gian GMÜNDER,SUI,-, -
768,Samuel LANTER,SUI,-, -
769,Maximilian SCHNEE,GER,-, -
770,Florian RUFENER,SUI,-, -
771,Ramun TOMASCHETT,SUI,-, -
772,Remo SCHOOP,SUI,-, -
773,Vivian KÜNZI,SUI,-, -
774,Patrick WEZEL,SUI,-, -
775,Etienne BRAUN,GER,-, -
776,Diego HAGER,SUI,-, -
777,Gianna CAPREZ,SUI,-, -
778,Sina KELLER,SUI,-, -
779,David HUNZIKER,SUI,-, -
780,Nico JÄGGLI,SUI,-, -
781,Uorsin MORF,SUI,-, -
782,Wen-Jen SHI,TPE,-, -
783,Siu Kei LAU,HKG,-, -
784,Zhazira MYRZAKHANOVA,KAZ,-, -
785,Maryam JOUDAKI,IRI,-, -
786,Nazanin AMIRINEJAD,IRI,-, -
787,Iris LEE WEE TENG,SGP,-, -
788,Yu LIN,CHN,26, -
789,Mahsa ALIMARDANI,IRI,-, -
790,Farnaz DAVOUDIPOUR,IRI,-, -
791,Shadi KIYANIMANESH,IRI,-, -
792,Yuliya KISHKINOVA,KAZ,-, -
793,Mahsa MOHARRAMI,IRI,-, -
794,Shideh HERAVI,IRI,-, -
795,Yasmin SARCHESHMEPOUR,IRI,-, -
796,Yevgeniya GORBUNOVA,KAZ,-, -
797,Fatemeh ETEBARI,IRI,-, -
798,Shima ABBASIAZAD,IRI,-, -
799,Kobra ARMAGHANIBEHROUZ,IRI,-, -
800,Mahsa KHODADOUSTI,IRI,-, -
801,Elmira QORBANZADEH,IRI,-, -
802,Asma SHAMSABADI,IRI,-, -
803,Kimiya NEGAHDARI,IRI,-, -
804,Saleh NEGHABI,IRI,-, -
805,Seyedmoin RAZAVINIA,IRI,-, -
806,Hamed BAQERI,IRI,-, -
807,Seyedali RASHIDABADI,IRI,-, -
808,Mohammadali HAJIKARIMI,IRI,-, -
809,Morteza FEIZI,IRI,-, -
810,Alisher MURAT,KAZ,27, -
811,Amin FATHABADI,IRI,-, -
812,Hamid AMINMOHAMMADLOU,IRI,-, -
813,Pourya RASOULI,IRI,-, -
814,Pouyan SEYED ATTARAN,IRI,-, -
815,Sujan LIMBU,IND,-, -
816,Hamed JAFARI,IRI,-, -
817,Farzin GHAJARIE,IRI,31, -
818,Mohammad KHORSHIDVAND,IRI,-, -
819,Mohammadjavad AHMADI,IRI,-, -
820,Hamed AKBARI,IRI,-, -
821,Ramin FARSHBAF,IRI,-, -
822,Pourya BAKHTYARI,IRI,-, -
823,Mohammadhossein ABDOLRAHMANI,IRI,-, -
824,Daisuke ICHIMIYA,JPN,-, -
825,Saeed HEMMATI,IRI,-, -
826,Iman EDRISI,IRI,30, 169
827,Elena BRITOVA,RUS,-, -
828,Megan CARR,USA,-, -
829,Nony KARLINA,INA,-, -
830,Katrina LOUIE,USA,-, -
831,Nanda DEA CAHYANINGTYAS,INA,-, -
832,Novi CAHYA WARDHANI,INA,-, -
833,Annisa SYAHFITRI,INA,-, -
834,Moya MCCARTHY-ALLEN,NZL,-, -
835,Sian MOFFITT,NZL,26, -
836,Caitlyn SARGEANT,RSA,-, -
837,Lim XIN HUI,SGP,-, -
838,Ashley NORTON,USA,-, -
839,Shana Su QI LEE,SGP,-, -
840,Redenna Chan JING SI,SGP,-, -
841,Corinne BARIL,CAN,-, -
842,Malina LALOLI,NZL,-, -
843,Nur ALVITA RAHMA,INA,28, -
844,Maya OUE,JPN,-, -
845,Zulaikha SITI ZULAIKHA,SGP,-, -
846,Charle PROSSER,CAN,-, -
847,Tan HUI SHAN,SGP,-, -
848,Rizka Goh XIANG LING,SGP,-, -
849,Emma ETTINGER,CAN,-, -
850,Isabel Allana BAUTISTA,PHI,-, -
851,Nicole HANSEN,USA,-, -
852,Choy JIAN NING,SGP,-, -
853,Hanseul KIM,KOR,-, -
854,Zoe Lim SHU MEI,MAS,-, -
855,Andri RUSDIANTO,INA,-, -
856,Herli SETIAWAN,INA,-, -
857,Ying-Chieh WEN,TPE,28, -
858,Daeng Syahadat BIN KAMARUL BAHRIN,MAS,-, -
859,Robert BROWN,RSA,-, -
860,Sebastian ARMIJO,COL,-, -
861,Brandon VAN HOUTEN,RSA,-, -
862,Dario HANNING,RSA,-, -
863,Brandon LIEUW,USA,-, -
864,Sean Miguel TAN SOTTO,SGP,-, -
865,Runlin PANG,CHN,-, -
866,Hogi KANG,KOR,-, -
867,Ryan Tay FANG YONG,SGP,-, -
868,Daniel NEWTH,NZL,-, -
869,Finn FAIRBAIRN,NZL,-, -
870,Kevin APONTE,VEN,-, -
871,Ryan STRICKLAND,USA,-, -
872,Chang BAO HUI,SGP,-, -
873,Chua JIA XUAN,SGP,-, -
874,Azhar WAN AKBAR,INA,-, -
875,Luis CASTELLANOS,VEN,29, -
876,Zac FISHER,AUS,-, -
877,M.aznil RIZKI,INA,-, -
878,Vincent Tay YAN CHIANG,SGP,-, -
879,Matthew LUCAS,CAN,-, -
880,Brandon Goh KHENG SIANG,SGP,-, -
881,Mohd I MUHAMMAD KHUZAIFAH,SGP,-, -
882,Ian BRANDA,CAN,-, -
883,Tyrone TURNBULL,AUS,-, -
884,Lim Kenneth YONG JIE,SGP,-, -
885,Takato TSUMORI,JPN,-, -
886,Jan Jospeh SUSON,PHI,-, -
887,Ethan MATHEWSON,CAN,-, -
888,Bryson KLEIN,AUS,-, -
889,Robin Martyn SHERWOOD,RSA,-, -
890,Mo Fuze JUSTIN,SGP,-, -
891,Ryan Yeo XU HONG,MAS,-, -
892,Tobias BIERI,SUI,-, -
893,Marion THOMAS,FRA,-, -
894,Rebekah DRUMMOND,GBR,-, -
895,Illya POCHEKAY,UKR,-, -
896,Denis POLESHCUK,RUS,-, -
897,Anton KOZMIN,RUS,-, -
898,Alvaeliz ORTEGA,VEN,-, -
899,Daniela VALLEJO,COL,-, -
900,Carolina AVELLANEDA,COL,-, -
901,Maria TORREALBA,VEN,-, -
902,Christian MEDINA,ECU,-, -
903,Richard MORALES,VEN,-, -
904,Juan PEREZ,VEN,-, -
905,Christian ARISTIZABAL,COL,-, -
906,Nicolas NAVARRETE,ECU,-, -
907,Lenin LOPEZ,ECU,-, -
908,Pedro Raphael MEDEIROS,BRA,-, -
909,Daniel RAMIREZ,COL,-, -
910,Sera BUSSE,USA,-, -
911,Cristina DIAZ ECHANIZ,MEX,-, -
912,Josabeth MINCHALA,ECU,-, -
913,Camila DEL CASTILLO,ECU,-, -
914,Brenda SÁNCHEZ DOMINGUEZ,MEX,-, -
915,Paulina ALVAREZ,CHI,-, -
916,Stephanie GREEN,CHI,-, -
917,Annalisa FLYNN,USA,-, -
918,Damaris JARAMILLO,ECU,-, -
919,Paola SOL,VEN,-, -
920,Marianne BERGERAULT FERNANDEZ,MEX,-, -
921,Sara FRANGOS,CAN,-, -
922,Maribel ROMERO,ECU,-, -
923,Kelly ROJAS,COL,-, -
924,Fernanda DEL CONDE CARMONA,MEX,-, -
925,Itzel GARCÍA EMERY,MEX,-, -
926,Jenny Natalia RUIZ CAMACHO,MEX,-, -
927,Miranda MUÑIZ ARRIOLA,MEX,-, -
928,Paola VAZQUEZ,ECU,-, -
929,Alejandra CALVO MARÍN,CRC,-, -
930,Neiba Juliana MORA,CRC,-, -
931,Laoise GUAMAN,ECU,-, -
932,Alison FUNK,CAN,-, -
933,Chloe LABERGE,USA,-, -
934,Mariana VALENZUELA,CHI,-, -
935,Samuel MOREIRA,BRA,21, -
936,Jesus LOBO,VEN,-, -
937,Eudomar TORREALBA,VEN,-, -
938,Jose Maria ALJARO,CHI,-, -
939,Jazael LÓPEZ LEGORRETA,MEX,-, -
940,Juan BRAVO,CHI,-, -
941,Lucas ENGEL,CAN,-, -
942,Ariel Andres SAENZ BURROLA,MEX,-, -
943,Valentin VARGAS,VEN,-, -
944,Daniel BERMAN,USA,-, -
945,Cristobal SEPULVEDA,CHI,-, -
946,Joaquin FREIRE,CHI,-, -
947,Camilo MENDEZ,COL,-, -
948,Kevin FLORES,ECU,-, -
949,Jose GODOY,COL,-, -
950,Bryan GUERRA,ECU,-, -
951,Matthew RUBE,USA,-, -
952,Alejandro MUÑOZ,COL,-, -
953,Inti MELLADO,CHI,-, -
954,Nicolas SALABERRY,ARG,26, -
955,Balam AQUINO RODRIGUEZ,MEX,-, -
956,Felipe MEJIA,ECU,28, -
957,Vitor MIYAZAKI,BRA,-, -
958,Juan Felipe PAZ,COL,-, -
959,Mateo MENDIETA,ECU,-, -
960,Felipe NIETO,COL,-, -
961,Rodrigo CID,CHI,-, -
962,Andres LEON,CHI,-, -
963,Beilor PINZON,COL,-, -
964,Marco SCOTTI,CHI,-, -
965,Martin HIDALGO,ECU,-, -
966,Pablo ERAZO,ECU,-, -
967,Gabriel ZUKIWSKI,CAN,-, -
968,Paul WALKER,CHI,-, -
969,Pablo PACHO,ECU,-, -
970,Vicente MONTES,CHI,-, -
971,Juan ORTUZAR,CHI,-, -
972,Nicolas OSORIO,CHI,-, -
973,Charly VILLARROEL,CHI,-, -
974,Claudio CORNEJO,CHI,-, -
975,Jeremy HEIT,USA,-, -
976,Michael BLACKMON,USA,-, -
977,Nicolas SAN MARTIN,CHI,-, -
978,Daniel PONCE,CHI,-, -
979,Marlis LANDOLT,SUI,-, -
980,Selina WILLI,AUT,-, -
981,Katy FORRESTER,GBR,-, -
982,Tiffany SOITHONGSUK,GBR,-, -
983,Tanya MEREDITH,GBR,-, -
984,Alison BANWELL,GBR,-, -
985,William ATKINSON,GBR,-, -
986,Eddie BARBOUR,GBR,-, -
987,Ed MORRIS,GBR,-, -
988,Liam HALSEY,GBR,-, -
989,Bob SMITH,GBR,-, -
990,Zhansaya AYTBEK,KAZ,-, -
991,Oljas ABISHEV,KAZ,-, -
992,Aref SHARIFI,IRI,-, -
993,Emad SAMAREH MORADI,IRI,-, -
994,Marte Håkenstad BRÅTEN,NOR,-, -
995,Anastasiya REDKO,UKR,-, -
996,Ugne BARONAITE,LTU,-, -
997,Veronika RYBINOVA,CZE,-, -
998,Sandra VAS,AUT,-, -
999,Gertruda KANIAUSKAITE,LTU,-, -
1000,Caroline LAUSTSEN,DEN,-, -
1001,Karlo JAKIC,CRO,-, -
1002,Aleksandr KOROPOV,RUS,-, -
1003,Emilio SILVAROLI,ITA,-, -
1004,Mantas KAZLAUSKAS,LTU,-, -
1005,Eduardas JERIOMENKO,LTU,28, -
1006,Love GLEISNER,SWE,-, -
1007,Carlie LEBRETON,AUS,-, -
1008,Belinda STRUIK,AUS,-, -
1009,Ella WALSH,NZL,-, -
1010,Eminee CAMPLIN,AUS,-, -
1011,Megan COOPER,AUS,-, -
1012,Minah LEBRETON,AUS,-, -
1013,Bronte AUSTIN,AUS,-, -
1014,Theresa MCLEAN,NZL,-, -
1015,Matthew BROOKS,AUS,-, -
1016,Anthony LIN,AUS,-, -
1017,Rhys BRANDON,AUS,-, -
1018,Daro RATIANI,GEO,-, -
1019,Valeriya FURNIK,UKR,-, -
1020,Shlomit LAIST,ISR,-, -
1021,Mariia SHCHELOKOVA,UKR,21, -
1022,Oleksandr MELESHKO,UKR,-, -
1023,Aleksei ZBYRKO,RUS,-, -
1024,Yegor KONDRATIUK,UKR,-, -
1025,Maximilian KARRER,GER,-, -
1026,Gian LOSINGER,SUI,-, -
1027,Turhan ÖZER,TUR,-, -
1028,Julian ALBRECHT,LUX,-, -
1029,Umut Can AYVAZ,TUR,-, -
1030,Mert Can ULUDAĞ,TUR,-, -
1031,Lorenz PANZL,AUT,-, -
1032,Fedir KOVALENKO,UKR,-, -
1033,Sercan SAĞIR,TUR,-, -
1034,Michal PETREK,CZE,-, -
1035,Alper Hüsyin HAZAR,TUR,-, -
1036,Kamil Hayati BERTAN,TUR,-, -
1037,Rauf Nasir KARAHAN,TUR,-, -
1038,Sinan ÇAKMAK,TUR,-, -
1039,Rachel SEALY-FISHER,RSA,-, -
1040,Annabelle SLABBERT,RSA,-, -
1041,Dharmak RENGIFO,ECU,-, -
1042,Sabrina VEIGA,RSA,-, -
1043,Samantha SCHARENBERG,USA,27, -
1044,Dillon MOODY,USA,-, -
1045,Jake CRISS,USA,-, -
1046,Zhaslan KUSTAYEV,KAZ,-, -
1047,Grivin ROERING,RSA,-, -
1048,Thomas SLABBERT,RSA,-, -
1049,Dale ROSSER,RSA,-, -
1050,Nicholas BECKER,USA,-, -
1051,Chen HUANZONG,CHN,-, -
1052,Peter STEFFEY,USA,-, -
1053,Matthew ROBINSON,RSA,-, -
1054,Adam John Bruno FINDLAY,RSA,-, -
1055,Edward ACOSTA,ECU,-, -
1056,Cameron WHITE,CAN,-, -
1057,Trevor DITRANI,USA,-, -
1058,Sebastian ACEVES CARDENAS,MEX,-, -
1059,Charles SIROIS,CAN,-, -
1060,Sam ENRIGHT,USA,-, -
1061,Simon YAMAMOTO,CAN,-, -
1062,Benjamin HUGHES,CAN,-, -
1063,Mauricio TIRADO NIETO,MEX,-, -
1064,Ahuitz Ricardo RODRIGUEZ MANCILLAS,MEX,-, -
1065,Juan RIVAS FERNANDEZ,MEX,-, -
1066,Seongkoo CHO,KOR,-, -
1067,Mircea STRUTEANU,ROU,-, -
1068,Michele PRA BALDI,ITA,-, -
1069,Novitasari DWI,INA,-, -
1070,Sadhvi KUKREJA,IND,-, -
1071,Firdaus TARA,INA,-, -
1072,Aidana IBRAIMBAYEVA,KAZ,-, -
1073,Fatimah SITI,INA,27, -
1074,Lasti NI MADE,INA,-, -
1075,Valerie Tan YAN JUN,MAS,-, -
1076,Kusuma EKA FARIDA,INA,-, -
1077,Li GONG,CHN,-, -
1078,Vincent WONG,SGP,-, -
1079,Wanusit PANTAMIT,THA,-, -
1080,Thanakornkul SUPASAN,THA,-, -
1081,Arya M REZA,INA,-, -
1082,Amarin NAMRATANASRI,THA,-, -
1083,Irawan JULIUS ARJUN,INA,-, -
1084,Wahyudi ILHAM,INA,-, -
1085,Cui ZHEKUN,CHN,-, -
1086,Ode Wijaya RIVALDI,INA,-, -
1087,Widiase I KADEK,INA,-, -
1088,Alberto AGUSTIN,INA,-, -
1089,Ng WEI JIE,SGP,-, -
1090,Jovan NG,SGP,-, -
1091,Perdamaian DEDI,INA,-, -
1092,Iskandar ABDUL HADI,SGP,-, -
1093,Alisha GARSIDE,GBR,-, -
1094,Rosie DAY,GBR,-, -
1095,Cailean HARKER,GBR,-, -
1096,Tatiana LIATCKAIA,RUS,-, -
1097,Vsevolod POZHAROV,UKR,-, -
1098,Dmitrii TELEPOV,RUS,-, -
1099,Günther KARBON,ITA,-, -
1100,Nataliya PANCHENKO,UKR,-, -
1101,Krista TRENDAFILOVA,BUL,-, -
1102,Rebecca WHALEY,GBR,-, -
1103,Anastasia KAPITONOVA,RUS,-, -
1104,Aleksandr PROSTIAKOV,RUS,-, -
1105,Kozlovs OLEGS,LAT,-, -
1106,Oleksandr HRACHOV,UKR,-, -
1107,Dominykas KRUTULIS,LTU,-, -
1108,Filip TENENBAUM SVENGREN,SWE,-, -
1109,Dominic VINCENT,GBR,-, -
1110,Valentin BORODIN,RUS,-, -
1111,Veselin DIMITROV,BUL,-, -
1112,Artem BAKIN,RUS,-, -
1113,Germanis KLAVS,LAT,-, -
1114,Courtney BELLEAU,CAN,-, -
1115,Yu SHI,CHN,-, -
1116,Chen YU,CHN,-, -
1117,India KRAGOLSEN-CRYER,RSA,-, -
1118,Jamie DUNLAVY,USA,-, -
1119,Ashton MARCOUX,USA,-, -
1120,Mikela SINOVICH,RSA,-, -
1121,Sarah GRIFFITH,USA,-, -
1122,Zoe LEIBOVITCH,USA,-, -
1123,Hannah BLOCK,CAN,-, -
1124,Maria MARTINUS,NZL,-, -
1125,Marlena HINKLE,USA,-, -
1126,Kara HERSON,USA,-, -
1127,Samantha HERNANDEZ GOMEZ,MEX,-, -
1128,Gillian HAIGH,CAN,-, -
1129,Quentin VIVIER,FRA,-, -
1130,Justin FRANK,USA,-, -
1131,Giacomo MENDEL,USA,-, -
1132,Nathan LEBLANC-LIMOGES,CAN,-, -
1133,Geonho LEE,KOR,-, -
1134,Moonsung CHOI,KOR,-, -
1135,Jimin NOH,KOR,-, -
1136,Mark LONGMIRE,NZL,-, -
1137,Matai LOCKWOOD,NZL,-, -
1138,Yui KATO,JPN,-, -
1139,Christian LLIVICURA,ECU,-, -
1140,Emmanuel QUINTANA,USA,-, -
1141,Aaron David SERRANO EPPARD,MEX,-, -
1142,Nathan Alan BOTHAMLEY,NZL,-, -
1143,Ernesto MENDEZ GUZMÁN,MEX,-, -
1144,Antoine POLLIAND,FRA,-, -
1145,Hunter MCLAUGHLIN,CAN,-, -
1146,Dylan WHITE,RSA,-, -
1147,Shinyeong YOON,KOR,-, -
1148,Andrew NIMMER,USA,-, -
1149,Loick MARTEL-MAGNAN,CAN,-, -
1150,James DAVIDSON,AUS,-, -
1151,Ulises FERNANDEZ GOMEZ,MEX,-, -
1152,Zach SCHUSTER-BARTON,NZL,-, -
1153,Pei Shan LIM,MAS,-, -
1154,Kasria JHONI,INA,-, -
1155,Muhammad Kamarularifin MOHAMAAD NAINA,SGP,-, -
1156,Muhammad Syafiq BIN KAMARUDIN,MAS,-, -
1157,Mason Chen GUANMING,SGP,-, -
1158,Akash Sanjay GAIKWAD,IND,-, -
1159,Chun Fung LAU,HKG,-, -
1160,S SHOLIKIN,INA,-, -
1161,Lee GUO AN,SGP,-, -
1162,Zainal ARIPIN,INA,31, -
1163,Ibrahim NANANG,INA,-, -
1164,Valentina LAU,VEN,-, -
1165,Adriana JACOBSEN,USA,-, -
1166,Isabella SOTO MAURER,MEX,-, -
1167,Hilary GONZALEZ,VEN,-, -
1168,Valeria ASPINALL,CRC,-, -
1169,Ziomara FUENZALIDA,CHI,-, -
1170,Cierra GRAHAM,USA,-, -
1171,Mia LEBLANC-LIMOGES,CAN,-, -
1172,Maria Paz MENDIETA,ECU,24, -
1173,Angela FAJARDO BONILLA,MEX,-, -
1174,Mariana BARAJAS REYES,MEX,-, -
1175,Michelle MATHEUS,VEN,-, -
1176,Austin PURDY,USA,-, -
1177,Jacob WOODS,USA,-, -
1178,Sergio Santiago MONTES URIBE,MEX,-, -
1179,Javier SIBAJA,CRC,-, -
1180,Diego PACHECO,ECU,-, -
1181,Marcelo MONTURIOL,CRC,-, -
1182,Levi TRACY,USA,-, -
1183,Stasio GAUZA,USA,-, -
1184,Alejandro Demian ANGELES ANDRADE,MEX,-, -
1185,Cadiz MAURICIO,CHI,-, -
1186,Juan Fernando MEDINA AVILA,MEX,-, -
1187,Soto PABLO,CHI,-, -
1188,Alejandro GARCIA EMERY,MEX,-, -
1189,Eduardo DUMAS,ECU,-, -
1190,David Mauricio MONTERO,CRC,-, -
1191,Radu Mihai POPESCU STANESTI,USA,-, -
1192,Roberto CARDOSO,MEX,-, -
1193,Alejandro LORENZO LEE,MEX,-, -
1194,Kirby COGGINS,USA,-, -
1195,Armando MEZA,VEN,-, -
1196,Jonathan HOPKINS,USA,-, -
1197,Lucas PEDROZA DIAZ DE LEÓN,MEX,23, -
1198,Ethan WALKER,GBR,-, -
1199,Euan MCFADEYN,GBR,-, -
1200,Gülşah SELÇUK,TUR,-, -
1201,Maarten NIEUWENHUIJSEN,NED,-, -
1202,Ahmet GUNER,TUR,-, -
1203,Mario MINCEVSKI,MKD,-, -
1204,Elza IZMAILOVA,RUS,-, -
1205,Elizaveta PINAEVA,RUS,-, -
1206,Leonid SURKIS,RUS,-, -
1207,Maksim POLUDNEV,RUS,-, -
1208,Milene MASSON,POR,-, -
1209,Giulio FELETTO,ITA,-, -
1210,Zygimantas JOCYS,LTU,-, -
1211,Marine GIRARDET,FRA,-, -
1212,Zuzana BANAŚ,POL,-, -
1213,Milena PONIEWOZIK,POL,-, -
1214,Ana FARIA,POR,-, -
1215,Linda GASPARI,ITA,-, -
1216,Vânia SOUSA,POR,-, -
1217,Ayça TEKIN,TUR,-, -
1218,Joana PEREIRA,POR,-, -
1219,Sam WILLIAMS,GBR,-, -
1220,Kamil GOMÓŁKA,POL,32, -
1221,Ilya FROLOV,LTU,-, -
1222,João Francisco DIAS SABUGUEIRO,POR,-, -
1223,Konrad JANEK,POL,-, -
1224,Ilia VATAHOV,BUL,-, -
1225,Mikołaj MIELCZAREK,POL,-, -
1226,Rosen ANACHKOV,BUL,-, -
1227,Šarūnas PAPLAUSKAS,LTU,-, -
1228,Piotr GINSZT,POL,-, -
1229,Marcin BERGER,POL,-, -
1230,Rafał HAŁASA,POL,-, -
1231,Ondřej BUFKA,CZE,-, -
1232,Ricardo SACRAMENTO,POR,-, -
1233,Andrzej MAZURKIEWICZ,POL,-, -
1234,Cédric FIGUEIREDO,POR,-, -
1235,Luca MORONI,ITA,-, -
1236,Ivan STOYANOV,BUL,-, -
1237,António SILVA,POR,-, -
1238,Pedro Miguel Gaspar MELÃO,POR,-, -
1239,João GOMES,POR,-, -
1240,Michal GINSZT,POL,-, -
1241,Karol KOWALCZYK,POL,-, -
1242,Patrik VANÍČEK,CZE,-, -
1243,Sarah VAN DEN HURK,NZL,-, -
1244,Fujiyanti WIDIA,INA,25, 153
1245,Hikari SHIMIZU,JPN,-, -
1246,Yuka HIGUCHI,JPN,-, -
1247,Aliya BATYRGUZHINA,KAZ,-, -
1248,Lea ILIC,NZL,-, -
1249,Eliska KUDRNOVA,CZE,-, -
1250,Valentina VELEZ FRANCO,COL,-, -
1251,Bina NOVA,INA,-, -
1252,Rosalyn BLAKE,AUS,-, -
1253,Martina GAJARDO,CHI,-, -
1254,Angie Sirleny ROMERO GARCIA,COL,-, -
1255,Viktorija NIEIZVESTNA,UKR,-, -
1256,Kristen ROSSER,RSA,-, -
1257,Sarah RADMAN,USA,-, -
1258,Lydia TOMIC,NZL,-, -
1259,Stella NOBLE,USA,-, -
1260,Katarína CÁDEROVÁ,SVK,-, -
1261,Bryanna BELL,NZL,-, -
1262,Daria USTYNOVA,UKR,-, -
1263,Victoria CLARKE,USA,-, -
1264,Nilo BATLE,USA,-, -
1265,Jacob AMALER,RSA,-, -
1266,Stepan PROSTAKOV,RUS,-, -
1267,Reza ARYA,INA,-, -
1268,Jan SIEMIANOWSKI,POL,-, -
1269,Cihan AKNCI,TUR,-, -
1270,Jose Miguel GÜELL FERNANDEZ,CHI,-, -
1271,Hirouki KAWAKAMI,JPN,-, -
1272,Radu PATRASCOIU,ROU,24, -
1273,Matthew GROSSMAN,USA,-, -
1274,Diego Alonso CARDENAS MARTINEZ,COL,-, -
1275,Daehyeon JO,KOR,-, -
1276,Theocharis PAPADIMITRIOU,GRE,-, -
1277,Chanwoo SHIN,KOR,-, -
1278,Andrew MAWHINNEY,IRL,27, -
1279,Satrio ARGO,INA,-, -
1280,Adam CESKA,CZE,-, -
1281,Kent CHEVALLIER,NZL,-, -
1282,Abimanyu GUSTI,INA,-, -
1283,Matias JARAMILLO BETANCUR,COL,-, -
1284,Oliver STRANGE,RSA,-, -
1285,Andrei IURCHUK,RUS,-, -
1286,Denis SABUROV,KAZ,-, -
1287,Sandro LIPARTELIANI,GEO,-, -
1288,Eric BREM,USA,-, -
